"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US90004","ZCTA5 90004","23735","778","6.1","1.1","5.0","1.1","7.2","1.4","7.1","1.2","14.3","1.5","17.9","2.0","11.8","1.4","12.2","1.7","7.0","1.1","11.4","1.5","62655","3362","108663","6995","40.7","(X)","(X)","(X)","(X)","(X)","12501","697","4.6","1.3","2.0","0.9","6.7","1.7","8.9","1.7","14.4","2.1","15.2","2.3","11.6","1.8","14.0","2.5","6.7","1.2","16.0","2.4","71791","4612","128950","10204","(X)","(X)","47.5","(X)","(X)","(X)","7907","494","2.9","1.2","1.6","1.1","5.1","1.9","5.8","1.8","11.4","2.3","13.2","2.5","14.4","2.9","16.4","3.5","8.4","1.8","20.8","3.3","92682","8686","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11234","777","8.0","2.1","8.5","1.8","8.9","2.5","6.9","1.6","14.2","2.5","19.3","3.0","11.3","2.3","10.5","2.3","6.8","1.6","5.6","1.4","54460","6397","82471","7848","(X)","(X)","(X)","(X)","32.0","(X)",
"860Z200US90005","ZCTA5 90005","17477","638","8.8","1.7","8.4","1.8","9.3","1.5","9.5","1.9","12.3","1.7","17.0","2.3","10.0","1.5","11.5","1.8","5.9","1.4","7.2","1.4","52755","4045","81488","7231","34.5","(X)","(X)","(X)","(X)","(X)","8111","578","4.8","1.9","2.2","1.2","8.0","2.0","9.8","3.0","12.9","2.4","18.7","3.5","10.3","2.5","15.1","2.9","6.8","2.5","11.2","2.8","63699","5752","107333","13503","(X)","(X)","41.1","(X)","(X)","(X)","4921","483","2.9","1.6","1.1","0.8","8.8","3.0","8.3","3.1","10.9","3.1","17.1","4.0","10.6","3.0","15.7","3.8","7.9","3.4","16.7","4.1","76813","11999","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9366","669","14.3","2.5","13.9","3.0","9.4","2.1","9.4","2.5","12.0","2.5","14.8","2.7","9.4","1.7","9.4","1.9","3.7","1.3","3.7","1.3","39167","4919","56810","4384","(X)","(X)","(X)","(X)","28.0","(X)",
"860Z200US90006","ZCTA5 90006","19268","666","7.3","1.3","7.0","1.3","11.0","1.5","9.3","1.4","15.4","2.0","18.6","2.2","13.9","1.8","8.8","1.3","4.4","0.8","4.2","1.0","49847","3755","67837","2989","44.4","(X)","(X)","(X)","(X)","(X)","12273","673","5.5","1.5","4.4","1.3","10.6","1.9","10.7","2.0","17.8","2.8","19.8","2.9","13.7","2.3","9.8","1.8","3.1","0.9","4.6","1.3","51154","3745","68386","3834","(X)","(X)","45.5","(X)","(X)","(X)","6462","530","2.5","1.4","3.6","1.8","9.6","2.5","10.1","2.7","15.7","3.3","21.6","4.4","12.6","2.6","11.3","2.8","4.8","1.7","8.2","2.5","60492","3753","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6995","489","12.9","2.8","11.7","2.7","14.0","2.9","7.4","1.9","12.9","2.5","14.7","3.4","11.8","3.2","7.9","1.7","5.0","1.9","1.7","1.0","40197","4590","56860","5519","(X)","(X)","(X)","(X)","38.9","(X)",
"860Z200US90007","ZCTA5 90007","12451","577","18.6","2.2","8.4","1.8","10.1","2.2","12.5","2.0","12.2","2.1","12.5","1.9","8.3","1.7","10.6","1.6","3.2","0.9","3.7","0.8","36032","4868","56585","3182","40.9","(X)","(X)","(X)","(X)","(X)","5406","400","7.9","2.2","2.9","1.4","9.8","2.8","14.7","3.5","14.7","3.2","17.5","3.2","9.7","2.7","14.9","3.1","3.2","1.4","4.6","1.4","49975","4719","70872","5245","(X)","(X)","42.4","(X)","(X)","(X)","2605","287","2.4","1.4","1.3","1.4","6.4","2.9","12.5","4.3","14.0","4.2","14.3","4.3","12.4","4.7","22.2","5.5","5.1","2.4","9.3","2.7","73393","14847","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7045","514","27.9","3.7","12.7","2.9","11.5","3.1","11.8","2.5","11.8","3.1","7.7","2.1","4.7","1.7","6.7","1.7","2.7","1.1","2.7","1.1","22526","4359","41993","4157","(X)","(X)","(X)","(X)","38.2","(X)",
"860Z200US90008","ZCTA5 90008","14740","843","8.1","2.0","7.5","1.8","9.0","2.3","6.5","2.0","12.8","2.5","13.0","2.5","11.1","2.2","14.9","2.8","6.9","2.0","10.2","1.9","61822","7312","87590","6003","52.4","(X)","(X)","(X)","(X)","(X)","7094","611","4.3","1.9","3.0","1.6","4.2","2.0","6.6","2.7","12.7","3.0","14.4","3.3","15.1","4.0","16.1","3.3","9.1","2.9","14.5","3.0","82617","6030","107818","7290","(X)","(X)","54.8","(X)","(X)","(X)","3796","496","0.0","1.1","0.1","0.5","3.0","2.7","5.1","3.0","9.3","4.7","12.6","4.2","16.0","5.8","19.5","5.2","9.2","3.3","25.1","5.3","105212","6593","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7646","762","11.6","3.5","12.0","3.4","13.5","4.2","6.9","3.2","14.7","4.2","10.6","3.5","6.9","2.5","13.9","4.3","4.0","2.2","5.9","1.9","39910","6361","66557","7752","(X)","(X)","(X)","(X)","49.2","(X)",
"860Z200US90010","ZCTA5 90010","2488","303","5.1","2.9","2.3","2.1","3.7","2.5","5.7","2.9","10.1","4.3","11.4","4.8","10.5","4.2","25.4","6.9","6.2","3.5","19.7","6.2","100901","17271","130759","19279","36.1","(X)","(X)","(X)","(X)","(X)","823","176","4.7","4.6","2.3","3.6","3.0","3.5","8.6","7.2","3.3","4.2","26.2","11.7","15.8","7.2","15.4","9.1","4.9","4.3","15.7","7.9","76648","18281","134975","40724","(X)","(X)","48.8","(X)","(X)","(X)","628","160","6.2","6.0","0.0","6.5","2.2","3.5","7.2","6.6","0.0","6.5","20.9","13.4","18.9","9.2","18.9","11.7","5.1","5.2","20.5","9.9","96500","22626","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1665","257","5.3","4.3","2.3","2.3","4.0","2.9","5.8","3.3","13.5","6.1","4.0","2.6","7.9","4.9","28.8","8.6","7.4","4.9","21.0","8.7","119063","29437","127066","21179","(X)","(X)","(X)","(X)","29.8","(X)",
"860Z200US90011","ZCTA5 90011","24156","841","6.0","1.1","4.9","0.8","9.9","1.4","11.4","1.5","14.3","1.6","18.2","1.7","13.2","1.5","12.9","1.5","5.0","1.0","4.3","0.7","53781","3029","71532","3392","47.5","(X)","(X)","(X)","(X)","(X)","19862","679","6.3","1.3","3.8","0.9","9.3","1.5","12.2","1.8","14.7","1.8","19.5","1.7","13.9","1.6","11.3","1.5","4.9","1.2","4.2","0.8","53287","3183","70534","3638","(X)","(X)","47.6","(X)","(X)","(X)","9869","599","2.2","1.1","2.4","1.1","9.0","2.6","11.6","2.2","14.8","2.4","16.4","2.6","15.9","2.5","15.5","2.7","6.2","1.8","5.9","1.4","64839","4328","80039","3751","(X)","(X)","(X)","(X)","(X)","(X)","4294","548","16.2","4.6","15.1","3.4","16.3","3.3","12.6","4.2","16.4","4.7","9.6","3.4","6.1","2.6","5.7","3.3","0.5","0.5","1.3","1.1","26417","3346","37888","4226","(X)","(X)","(X)","(X)","32.3","(X)",
"860Z200US90012","ZCTA5 90012","15236","778","7.3","1.7","10.5","2.5","11.6","2.1","5.2","1.5","7.7","1.9","10.9","2.3","10.7","2.2","17.5","2.6","9.3","1.9","9.3","1.3","67635","7955","95618","6874","36.4","(X)","(X)","(X)","(X)","(X)","5312","412","5.2","2.3","3.2","1.5","17.0","4.2","6.4","2.6","9.3","2.9","11.2","3.3","11.8","3.5","16.5","4.1","6.6","2.4","12.8","2.9","71626","10813","107163","12582","(X)","(X)","41.4","(X)","(X)","(X)","3585","363","5.8","3.1","1.9","1.3","16.8","5.4","4.6","2.2","7.3","2.9","13.3","4.4","11.4","3.7","13.4","3.3","8.5","3.2","16.9","4.0","76250","18753","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9924","669","8.5","2.3","14.4","3.7","9.7","2.5","5.1","1.8","7.2","2.5","9.6","2.8","10.5","2.3","17.7","3.3","10.2","2.3","7.1","1.8","62216","8306","87629","8808","(X)","(X)","(X)","(X)","32.7","(X)",
"860Z200US90013","ZCTA5 90013","8399","707","18.1","4.1","17.0","4.1","10.1","3.3","6.0","2.7","5.9","2.4","6.6","2.2","8.1","2.1","10.8","2.5","6.3","2.0","11.0","3.2","32848","7989","82448","11813","23.9","(X)","(X)","(X)","(X)","(X)","1215","301","0.0","3.4","0.0","3.4","12.4","8.4","2.3","2.1","6.4","4.7","2.0","3.1","10.5","9.6","26.0","10.9","15.3","9.0","25.1","9.5","119132","38160","171351","39436","(X)","(X)","41.0","(X)","(X)","(X)","973","253","0.0","4.3","0.0","4.3","12.0","9.7","0.8","1.5","5.9","4.7","2.5","3.9","6.0","4.9","27.7","12.1","13.8","8.9","31.3","11.2","145125","38436","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7184","728","21.2","4.7","19.9","4.6","9.7","3.5","6.8","3.1","6.1","2.8","7.1","2.5","7.7","2.3","8.0","2.2","4.8","1.6","8.6","3.2","23261","6819","67159","11614","(X)","(X)","(X)","(X)","21.0","(X)",
"860Z200US90014","ZCTA5 90014","6450","565","18.5","5.2","16.7","4.7","8.2","3.4","7.2","3.4","6.6","2.4","8.2","3.4","7.5","3.0","11.4","3.8","4.1","1.7","11.6","4.0","33822","11569","75752","11440","17.8","(X)","(X)","(X)","(X)","(X)","1090","324","0.0","3.8","0.0","3.8","12.1","11.3","11.1","9.9","10.6","8.2","4.9","4.9","3.5","3.6","23.6","12.8","7.3","3.7","26.9","12.3","115307","32481","139562","38214","(X)","(X)","25.5","(X)","(X)","(X)","795","324","0.0","5.2","0.0","5.2","16.6","13.8","8.4","8.5","1.8","2.8","6.7","6.9","4.8","5.2","19.5","14.3","8.7","5.6","33.6","17.9","125750","46567","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5360","524","22.3","6.0","20.1","5.6","7.4","3.2","7.4","3.8","6.1","2.4","8.5","3.7","8.3","3.5","9.0","3.2","2.8","1.7","8.2","4.2","25140","9298","61462","11953","(X)","(X)","(X)","(X)","16.2","(X)",
"860Z200US90015","ZCTA5 90015","13180","716","16.0","3.5","6.1","2.3","6.9","2.1","5.5","1.5","6.3","1.7","13.8","3.4","7.6","2.8","14.5","3.3","10.0","3.0","13.3","3.0","63211","9691","103796","9527","38.1","(X)","(X)","(X)","(X)","(X)","4695","600","12.4","4.7","2.0","1.1","12.6","4.7","6.1","2.4","8.1","3.3","15.8","5.3","8.8","5.2","9.5","4.1","7.0","4.0","17.8","4.7","64076","15349","112657","15761","(X)","(X)","49.6","(X)","(X)","(X)","3075","494","11.3","5.7","0.7","0.7","7.6","4.4","5.4","3.0","8.5","3.9","17.0","7.4","5.5","2.7","8.6","4.8","9.4","5.8","26.0","7.0","72173","33378","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8485","669","18.3","4.6","8.2","3.3","4.9","1.9","5.1","2.1","6.1","2.1","11.0","3.7","7.3","3.2","17.2","5.0","11.2","4.4","10.8","3.9","62224","16461","97821","13010","(X)","(X)","(X)","(X)","30.7","(X)",
"860Z200US90016","ZCTA5 90016","17844","760","6.1","1.4","4.9","2.0","6.4","1.3","7.0","1.3","13.9","2.5","13.0","2.0","9.7","1.7","16.9","2.4","9.9","1.9","12.2","1.8","71067","6935","104246","5899","43.3","(X)","(X)","(X)","(X)","(X)","10327","643","2.1","0.9","4.9","3.3","6.1","1.7","6.4","1.7","10.6","2.8","15.7","2.9","10.7","2.8","18.3","2.8","11.5","2.7","13.6","2.2","83136","7077","114466","8243","(X)","(X)","45.9","(X)","(X)","(X)","5481","455","0.4","0.4","0.4","0.6","4.1","2.2","7.6","2.8","5.7","2.3","14.9","3.9","11.5","3.9","18.4","4.0","17.4","4.3","19.6","3.5","107256","10271","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7517","669","11.5","2.6","5.6","1.8","7.6","2.5","8.3","2.4","18.5","4.2","9.0","2.5","8.5","2.2","16.1","3.9","5.7","2.5","9.2","2.7","49194","5132","85422","8413","(X)","(X)","(X)","(X)","36.9","(X)",
"860Z200US90017","ZCTA5 90017","14148","702","12.1","2.3","8.8","2.2","8.1","2.5","10.5","2.0","9.6","2.2","16.2","2.8","12.3","2.3","10.8","2.3","4.8","1.2","6.8","1.5","51317","5839","72475","4931","36.9","(X)","(X)","(X)","(X)","(X)","5338","518","10.0","3.2","5.8","2.7","13.3","5.8","14.5","4.2","13.0","3.9","13.5","3.6","11.1","3.3","8.6","2.7","3.2","1.5","7.0","2.5","42132","8785","68786","8158","(X)","(X)","42.7","(X)","(X)","(X)","2520","411","2.0","2.1","1.1","1.3","14.7","10.7","13.5","5.4","17.3","6.6","9.4","4.4","11.8","4.6","13.0","4.7","4.5","3.0","12.8","4.5","55776","21787","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8810","714","14.9","3.2","10.3","3.0","5.4","1.6","8.7","2.1","6.4","2.1","17.6","3.8","13.1","3.2","11.3","3.3","5.7","1.8","6.5","2.2","56300","6438","72939","6800","(X)","(X)","(X)","(X)","31.9","(X)",
"860Z200US90018","ZCTA5 90018","16646","574","8.3","1.7","4.5","1.2","7.1","1.3","10.0","1.7","10.6","1.7","16.2","1.9","13.3","2.1","14.8","1.8","8.3","1.4","7.1","1.5","63671","5428","83701","4605","49.1","(X)","(X)","(X)","(X)","(X)","10770","586","4.2","1.7","2.0","1.0","5.6","1.5","8.8","2.2","10.4","2.3","19.0","2.6","15.1","2.7","16.2","2.5","9.6","2.0","9.1","2.1","74917","5146","95126","5629","(X)","(X)","53.4","(X)","(X)","(X)","6118","525","3.6","2.6","0.8","0.7","4.9","1.9","7.7","3.0","7.1","2.0","16.3","3.4","15.5","3.6","18.7","3.4","13.3","3.2","12.0","3.4","91293","8873","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5876","509","16.0","3.5","9.5","2.6","9.9","2.6","13.7","3.7","13.2","3.4","12.8","3.2","9.6","2.9","8.4","2.6","4.6","1.8","2.5","1.3","36172","4425","55056","5544","(X)","(X)","(X)","(X)","39.4","(X)",
"860Z200US90019","ZCTA5 90019","23724","887","5.7","1.2","5.3","1.2","9.7","1.6","7.2","1.7","11.6","1.2","12.1","1.5","11.7","1.5","14.4","2.0","9.9","1.6","12.4","1.2","71395","4271","105712","4665","42.5","(X)","(X)","(X)","(X)","(X)","12868","842","3.1","1.2","3.2","1.1","7.8","2.0","8.2","2.3","12.0","2.0","11.8","2.0","13.5","2.3","13.7","2.6","11.2","2.7","15.6","2.1","81599","4640","117503","6989","(X)","(X)","51.0","(X)","(X)","(X)","7351","621","1.1","0.8","1.7","1.1","6.9","1.9","6.9","3.2","8.1","2.2","11.6","2.6","12.8","2.8","13.2","3.2","15.9","4.3","21.7","3.1","103257","13006","146387","11421","(X)","(X)","(X)","(X)","(X)","(X)","10856","728","10.2","2.4","8.4","2.3","11.4","2.5","7.4","2.5","12.5","2.5","12.4","2.4","8.4","1.9","14.9","3.4","6.4","1.9","7.9","1.4","50020","5351","85867","7529","(X)","(X)","(X)","(X)","31.1","(X)",
"860Z200US90020","ZCTA5 90020","17563","803","9.3","1.7","3.7","1.1","6.6","1.5","11.4","2.1","13.9","2.3","19.7","2.7","11.1","1.9","12.9","1.9","4.3","1.0","7.1","2.1","55832","3987","95478","14875","33.6","(X)","(X)","(X)","(X)","(X)","8492","610","6.7","2.7","1.3","0.9","7.0","2.5","11.8","3.1","13.6","3.5","20.1","3.8","10.7","2.3","12.3","2.5","4.8","1.8","11.7","4.2","60763","7119","128201","30648","(X)","(X)","39.2","(X)","(X)","(X)","5754","619","4.4","2.7","0.9","0.7","6.8","3.2","10.2","3.2","12.4","4.2","19.1","4.6","12.1","3.0","13.0","3.3","4.7","2.4","16.4","5.9","72091","5760","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9071","684","12.5","2.7","6.0","1.8","6.6","1.8","10.7","3.0","14.7","3.4","20.8","4.2","9.9","2.5","12.3","2.8","3.8","1.4","2.7","1.2","49427","4646","62068","4061","(X)","(X)","(X)","(X)","27.5","(X)",
"860Z200US90021","ZCTA5 90021","1541","247","18.8","8.3","13.2","7.4","7.9","4.6","12.8","6.1","11.6","6.9","15.8","6.7","4.3","3.1","2.1","1.6","3.4","3.5","10.1","5.1","32250","7071","105609","46707","22.3","(X)","(X)","(X)","(X)","(X)","455","152","0.0","8.9","12.5","17.3","5.1","5.4","38.5","17.7","13.0","14.4","10.3","8.9","8.4","6.4","2.0","3.1","0.0","8.9","10.3","8.6","32917","10919","151913","138095","(X)","(X)","17.6","(X)","(X)","(X)","240","138","0.0","16.2","23.8","30.5","4.2","6.7","18.3","26.4","11.3","17.1","7.1","10.1","15.8","13.6","0.0","16.2","0.0","16.2","19.6","17.9","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1086","191","26.6","11.5","13.4","7.5","9.1","5.7","4.1","4.2","11.0","7.3","16.0","8.8","2.7","3.2","2.1","2.0","4.9","5.0","9.9","8.1","28478","16106","85674","40651","(X)","(X)","(X)","(X)","24.2","(X)",
"860Z200US90022","ZCTA5 90022","17007","577","4.4","1.0","3.6","1.0","9.6","1.9","9.6","1.7","10.8","1.8","17.9","2.1","12.7","1.6","19.2","2.8","7.5","1.7","4.7","1.0","67829","4941","83252","4726","48.0","(X)","(X)","(X)","(X)","(X)","13642","635","2.9","0.8","2.3","0.8","8.0","1.8","9.2","1.8","12.3","2.1","19.7","2.5","13.3","2.2","19.8","3.0","7.3","1.7","5.1","1.2","69571","4084","86893","5232","(X)","(X)","50.8","(X)","(X)","(X)","7088","483","1.4","0.9","1.4","0.9","7.0","2.7","9.2","2.7","10.3","3.2","18.8","3.8","13.7","3.2","21.2","3.7","9.9","2.7","7.1","2.0","78576","11257","96456","7617","(X)","(X)","(X)","(X)","(X)","(X)","3365","384","12.9","4.2","10.3","3.8","19.9","6.1","12.5","4.1","9.4","3.8","11.4","3.9","10.6","3.4","8.1","3.0","4.3","2.4","0.6","0.6","29520","5402","49228","6323","(X)","(X)","(X)","(X)","32.0","(X)",
"860Z200US90023","ZCTA5 90023","11842","411","5.9","1.6","6.0","1.6","9.2","2.0","9.0","2.2","14.2","2.4","19.1","2.8","15.3","2.4","12.7","2.0","5.9","1.4","2.8","0.8","56623","4004","70049","3758","58.2","(X)","(X)","(X)","(X)","(X)","9772","440","6.0","1.8","3.4","1.3","9.3","2.0","8.7","2.2","14.0","2.7","20.5","3.0","17.8","2.7","12.3","2.4","5.3","1.5","2.7","0.9","59831","4593","70635","3888","(X)","(X)","59.6","(X)","(X)","(X)","5176","391","3.1","2.1","2.1","1.6","7.1","2.4","6.9","2.4","12.2","3.5","22.6","4.9","19.4","4.0","15.1","4.0","8.1","2.3","3.4","1.5","69820","7281","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2070","211","12.7","4.4","20.7","6.1","14.9","4.7","10.2","5.1","17.8","5.8","7.2","3.1","2.7","2.3","6.1","3.4","6.6","5.1","1.1","1.1","26151","7239","46956","9350","(X)","(X)","(X)","(X)","44.2","(X)",
"860Z200US90024","ZCTA5 90024","16847","813","11.0","1.9","4.2","1.1","8.0","2.4","6.5","1.7","8.1","2.4","10.2","2.6","9.5","1.8","11.5","2.3","7.6","1.7","23.4","2.4","79994","7242","165828","11166","39.2","(X)","(X)","(X)","(X)","(X)","5549","486","2.7","1.3","0.6","0.5","6.6","4.3","3.0","1.8","6.9","3.6","3.2","1.3","8.1","2.8","12.8","4.5","10.3","2.8","45.9","5.1","172917","27198","298895","29559","(X)","(X)","42.5","(X)","(X)","(X)","4741","471","2.0","1.3","0.1","0.2","5.4","4.4","2.8","1.9","5.5","3.8","2.8","1.4","7.0","2.9","13.1","5.0","11.3","3.1","50.0","6.0","199531","41088","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11298","796","15.2","2.8","6.1","1.6","9.3","3.1","8.4","2.4","8.4","2.7","13.6","3.7","10.1","2.4","10.3","2.4","6.3","2.0","12.3","2.0","54327","9365","99656","9677","(X)","(X)","(X)","(X)","37.4","(X)",
"860Z200US90025","ZCTA5 90025","22875","864","5.2","1.4","2.4","1.2","6.0","1.6","4.6","1.4","5.5","1.5","13.0","2.3","11.5","2.0","15.1","2.2","11.7","1.9","25.0","2.9","104627","7839","150946","9230","37.5","(X)","(X)","(X)","(X)","(X)","8742","663","1.7","1.5","1.3","1.4","3.5","1.7","3.3","1.6","3.4","1.2","11.8","3.1","11.8","4.2","14.8","3.3","11.5","2.5","36.8","4.7","140969","21330","199739","15542","(X)","(X)","40.4","(X)","(X)","(X)","6345","573","0.3","0.4","0.4","0.4","3.3","1.7","1.8","1.6","3.3","1.6","7.8","3.0","9.4","3.7","17.6","3.9","11.8","2.7","44.3","5.5","173710","28092","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14133","808","7.4","2.0","3.1","1.4","7.7","2.3","5.5","1.8","6.8","2.1","14.3","2.8","12.3","2.5","15.2","2.5","10.5","2.2","17.2","3.7","85583","7725","118279","11199","(X)","(X)","(X)","(X)","35.8","(X)",
"860Z200US90026","ZCTA5 90026","26461","769","4.9","1.1","3.0","0.9","6.6","1.1","6.0","1.0","8.7","1.1","15.3","2.3","13.2","1.5","17.5","1.7","8.5","1.1","16.4","1.9","85835","4733","121928","8573","41.3","(X)","(X)","(X)","(X)","(X)","11942","578","4.0","1.2","2.1","0.9","6.3","1.8","8.2","1.8","8.6","1.6","15.7","3.0","12.6","1.7","17.0","2.1","7.7","1.6","17.9","2.7","86133","5255","122608","8784","(X)","(X)","50.9","(X)","(X)","(X)","6684","428","1.7","0.7","1.1","0.9","6.1","2.0","6.0","2.0","7.2","2.0","14.1","3.9","9.7","1.9","22.4","3.4","9.3","2.6","22.5","3.6","112659","9269","147302","11775","(X)","(X)","(X)","(X)","(X)","(X)","14519","788","5.9","1.7","4.0","1.2","7.0","1.5","5.1","1.2","8.8","1.6","14.7","3.1","13.5","2.3","17.8","2.5","9.1","1.7","14.1","2.8","83486","6845","117639","14486","(X)","(X)","(X)","(X)","32.1","(X)",
"860Z200US90027","ZCTA5 90027","21736","540","5.6","1.2","6.3","1.5","6.2","1.3","5.4","1.1","8.2","1.2","12.4","1.8","9.8","1.3","17.2","1.8","10.8","1.5","18.0","1.8","90532","5381","133186","7782","36.1","(X)","(X)","(X)","(X)","(X)","8498","553","3.9","1.7","1.0","0.8","7.2","2.1","4.5","1.5","7.6","1.9","11.6","3.4","9.2","2.3","16.7","2.9","9.6","2.3","28.8","3.4","113929","9589","172140","14094","(X)","(X)","40.9","(X)","(X)","(X)","6044","509","3.9","2.2","0.9","1.0","6.4","2.6","2.8","1.4","5.0","1.7","8.6","2.4","8.3","2.7","15.9","3.3","11.6","3.0","36.6","4.2","141250","18459","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13238","585","6.9","1.6","9.7","2.2","6.3","1.6","6.5","1.6","9.1","1.7","12.3","1.9","9.7","1.8","17.8","2.3","10.8","1.8","10.7","1.9","73152","6134","105630","9163","(X)","(X)","(X)","(X)","32.7","(X)",
"860Z200US90028","ZCTA5 90028","17643","962","9.3","2.1","6.7","2.6","9.3","2.5","7.7","1.6","9.0","2.1","18.6","2.7","10.5","2.1","16.2","2.8","4.6","1.3","8.2","1.8","59393","2742","84620","7380","33.7","(X)","(X)","(X)","(X)","(X)","4712","588","3.0","2.1","2.2","1.5","7.4","3.6","9.6","4.4","9.4","4.6","14.9","3.3","13.0","4.5","22.1","5.4","5.8","2.7","12.6","5.1","80058","12320","109507","16694","(X)","(X)","47.6","(X)","(X)","(X)","3162","513","3.4","2.7","2.0","1.8","9.3","5.0","6.3","4.6","7.9","4.6","14.6","4.9","10.2","5.8","24.9","8.0","6.2","2.8","15.1","6.7","86193","19313","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12931","996","11.6","2.7","8.4","3.4","9.9","3.1","6.9","1.7","9.0","2.3","19.9","3.5","10.1","2.6","13.9","3.2","3.9","1.4","6.4","1.7","55892","7824","74639","7735","(X)","(X)","(X)","(X)","28.5","(X)",
"860Z200US90029","ZCTA5 90029","13089","473","6.7","1.6","8.3","1.7","9.0","2.3","6.9","1.5","11.5","2.0","15.8","2.6","11.5","2.0","14.4","2.1","7.8","1.6","8.2","1.6","60793","4623","87431","4518","43.1","(X)","(X)","(X)","(X)","(X)","6291","511","5.3","2.3","4.3","1.7","5.8","2.5","8.9","2.5","10.1","2.7","20.6","3.7","12.4","2.6","16.4","3.4","7.1","2.5","9.0","2.5","68977","8037","92380","8218","(X)","(X)","48.0","(X)","(X)","(X)","4035","461","2.4","1.7","2.4","1.4","5.9","3.5","9.8","3.0","9.1","3.1","16.1","4.1","13.7","4.0","17.7","4.3","10.9","3.7","11.9","3.5","79393","7849","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6798","379","9.7","2.6","12.0","2.8","12.5","3.6","5.3","1.5","13.0","2.7","12.8","2.8","8.5","2.8","12.1","2.3","7.4","2.1","6.6","1.7","45956","7969","77718","6814","(X)","(X)","(X)","(X)","36.4","(X)",
